"Species","Family","Order","Wing_length","Mass","Habitat","Trophic_level","Trophic_niche","HWI","Raw_CRB","Raw_certainty","CRB","Certainty","CRB_Final","brain_volume_mm3","brain.mass.g","brain_mass_calculated"
"Cecropis_hyperythra","Hirundinidae","Passeriformes",118.2,22.2,"Grassland","Carnivore","Invertivore",49.7,NA,NA,0,0,NA,NA,NA,NA
"Cecropis_semirufa","Hirundinidae","Passeriformes",126.9,30.1,"Grassland","Carnivore","Invertivore",49.2,NA,NA,0,0,NA,NA,NA,NA
"Cecropis_senegalensis","Hirundinidae","Passeriformes",146.2,45.4,"Grassland","Carnivore","Invertivore",54.8,NA,NA,0,0,NA,NA,NA,NA
"Celeus_castaneus","Picidae","Piciformes",125.6,85.6,"Forest","Carnivore","Invertivore",24,NA,NA,0,0,NA,NA,NA,NA
"Celeus_elegans","Picidae","Piciformes",161.3,135,"Forest","Carnivore","Invertivore",17.8,NA,NA,0,0,NA,NA,NA,NA
"Celeus_flavescens","Picidae","Piciformes",150.6,139,"Forest","Carnivore","Invertivore",16.2,NA,NA,0,0,NA,NA,NA,NA
"Celeus_flavus","Picidae","Piciformes",140.2,147.3,"Forest","Carnivore","Invertivore",18.7,NA,NA,0,0,NA,NA,NA,NA
"Celeus_galeatus","Picidae","Piciformes",162.5,124,"Forest","Carnivore","Invertivore",19,0,1,0,1,"0",NA,NA,NA
"Celeus_loricatus","Picidae","Piciformes",118.8,76.6,"Forest","Carnivore","Invertivore",23.7,NA,NA,0,0,NA,NA,NA,NA
"Celeus_lugubris","Picidae","Piciformes",142.6,137,"Woodland","Carnivore","Invertivore",18,NA,NA,0,0,NA,NA,NA,NA
"Celeus_obrieni","Picidae","Piciformes",139,114,"Forest","Carnivore","Invertivore",12.1,NA,NA,0,0,NA,NA,NA,NA
"Celeus_occidentalis","Picidae","Piciformes",152.9,134,"Forest","Omnivore","Invertivore",23.8,0,0,0,0,NA,NA,NA,NA
"Celeus_ochraceus","Picidae","Piciformes",141.3,139,"Forest","Carnivore","Invertivore",17.2,NA,NA,0,0,NA,NA,NA,NA
"Celeus_spectabilis","Picidae","Piciformes",146.1,114,"Forest","Carnivore","Invertivore",15.9,NA,NA,0,0,NA,NA,NA,NA
"Celeus_tinnunculus","Picidae","Piciformes",149.9,134,"Forest","Omnivore","Invertivore",23.9,0,0,0,0,NA,NA,NA,NA
"Celeus_torquatus","Picidae","Piciformes",152.4,134,"Forest","Omnivore","Invertivore",20.5,0,0,0,0,NA,NA,NA,NA
"Celeus_undatus","Picidae","Piciformes",122.8,64.5,"Forest","Carnivore","Invertivore",22.5,NA,NA,0,0,NA,NA,NA,NA
"Cephalopterus_glabricollis","Cotingidae","Passeriformes",233,379.5,"Forest","Omnivore","Frugivore",15.2,0,0,0,0,NA,NA,NA,NA
"Cephalopterus_ornatus","Cotingidae","Passeriformes",259.6,380,"Forest","Omnivore","Omnivore",15.4,0,0,0,0,NA,NA,NA,NA
"Cephalopterus_penduliger","Cotingidae","Passeriformes",249.6,338,"Forest","Herbivore","Frugivore",14.4,0,0,0,0,NA,NA,NA,NA
"Cephalopyrus_flammiceps","Paridae","Passeriformes",59.5,7,"Forest","Omnivore","Invertivore",29.1,NA,NA,0,0,NA,NA,NA,NA
"Ceratopipra_chloromeros","Pipridae","Passeriformes",60.6,16.5,"Forest","Herbivore","Frugivore",18.5,NA,NA,0,0,NA,NA,NA,NA
"Ceratopipra_cornuta","Pipridae","Passeriformes",65.1,25.3,"Forest","Herbivore","Frugivore",13.8,NA,NA,0,0,NA,NA,NA,NA
"Ceratopipra_erythrocephala","Pipridae","Passeriformes",59,13.4,"Forest","Herbivore","Frugivore",20,NA,NA,0,0,NA,NA,NA,NA
"Ceratopipra_mentalis","Pipridae","Passeriformes",58.5,15,"Forest","Herbivore","Frugivore",16.5,NA,NA,0,0,NA,NA,NA,NA
"Ceratopipra_rubrocapilla","Pipridae","Passeriformes",61.2,12,"Forest","Herbivore","Frugivore",19.7,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_brasiliana","Thamnophilidae","Passeriformes",59.8,12,"Woodland","Carnivore","Invertivore",9.2,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_brasiliana","Thamnophilidae","Passeriformes",59.8,12,"Woodland","Carnivore","Invertivore",9.2,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_carbonaria","Thamnophilidae","Passeriformes",65.4,14.5,"Forest","Carnivore","Invertivore",9.2,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_carbonaria","Thamnophilidae","Passeriformes",65.4,14.5,"Forest","Carnivore","Invertivore",9.2,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_cinerascens","Thamnophilidae","Passeriformes",62.8,14.3,"Forest","Carnivore","Invertivore",8.6,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_cinerascens","Thamnophilidae","Passeriformes",62.8,14.3,"Forest","Carnivore","Invertivore",8.6,0,0,0,0,NA,NA,NA,NA
"Cercomacra_ferdinandi","Thamnophilidae","Passeriformes",68.5,15,"Shrubland","Carnivore","Invertivore",9.2,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_ferdinandi","Thamnophilidae","Passeriformes",68.5,15,"Shrubland","Carnivore","Invertivore",9.2,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_manu","Thamnophilidae","Passeriformes",70.5,18.1,"Forest","Carnivore","Invertivore",9.2,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_manu","Thamnophilidae","Passeriformes",70.5,18.1,"Forest","Carnivore","Invertivore",9.2,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_melanaria","Thamnophilidae","Passeriformes",70.2,19,"Shrubland","Carnivore","Invertivore",8.5,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_melanaria","Thamnophilidae","Passeriformes",70.2,19,"Shrubland","Carnivore","Invertivore",8.5,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_nigricans","Thamnophilidae","Passeriformes",65.4,16.6,"Forest","Carnivore","Invertivore",10.1,NA,NA,0,0,NA,NA,NA,NA
"Cercomacra_nigricans","Thamnophilidae","Passeriformes",65.4,16.6,"Forest","Carnivore","Invertivore",10.1,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_fuscicauda","Thamnophilidae","Passeriformes",64,16.5,"Forest","Carnivore","Invertivore",8.1,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_fuscicauda","Thamnophilidae","Passeriformes",64,16.5,"Forest","Carnivore","Invertivore",8.1,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_laeta","Thamnophilidae","Passeriformes",59,16,"Forest","Carnivore","Invertivore",7.6,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_laeta","Thamnophilidae","Passeriformes",59,16,"Forest","Carnivore","Invertivore",7.6,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_nigrescens","Thamnophilidae","Passeriformes",65,16.5,"Forest","Carnivore","Invertivore",7.7,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_nigrescens","Thamnophilidae","Passeriformes",65,16.5,"Forest","Carnivore","Invertivore",7.7,0,0,0,0,NA,NA,NA,NA
"Cercomacroides_parkeri","Thamnophilidae","Passeriformes",63.2,17.2,"Forest","Carnivore","Invertivore",10.1,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_parkeri","Thamnophilidae","Passeriformes",63.2,17.2,"Forest","Carnivore","Invertivore",10.1,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_serva","Thamnophilidae","Passeriformes",63.9,17,"Forest","Carnivore","Invertivore",12.3,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_serva","Thamnophilidae","Passeriformes",63.9,17,"Forest","Carnivore","Invertivore",12.3,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_tyrannina","Thamnophilidae","Passeriformes",62.7,16.3,"Forest","Carnivore","Invertivore",9.3,NA,NA,0,0,NA,NA,NA,NA
"Cercomacroides_tyrannina","Thamnophilidae","Passeriformes",62.7,16.3,"Forest","Carnivore","Invertivore",9.3,0,0,0,0,NA,NA,NA,NA
"Cercotrichas_galactotes__","Muscicapidae","Passeriformes",85.7,20.3,"Shrubland","Omnivore","Invertivore",21.8,0,0,0,0,NA,NA,NA,NA
"Cercotrichas_hartlaubi__","Muscicapidae","Passeriformes",62.4,19.2,"Shrubland","Carnivore","Invertivore",7.6,NA,NA,0,0,NA,NA,NA,NA
"Cercotrichas_leucophrys__","Muscicapidae","Passeriformes",67.3,16.5,"Shrubland","Carnivore","Invertivore",11.3,NA,NA,0,0,NA,NA,NA,NA
"Cercotrichas_paena__","Muscicapidae","Passeriformes",67.9,19.7,"Shrubland","Omnivore","Invertivore",15.5,NA,NA,0,0,NA,NA,NA,NA
"Cercotrichas_podobe__","Muscicapidae","Passeriformes",86.6,23.9,"Shrubland","Carnivore","Invertivore",17.3,NA,NA,0,0,NA,NA,NA,NA
"Certhiasomus_stictolaemus","Furnariidae","Passeriformes",81.5,18.5,"Forest","Carnivore","Invertivore",17,NA,NA,0,0,NA,NA,NA,NA
"Certhiaxis_cinnamomeus","Furnariidae","Passeriformes",59.3,15.2,"Wetland","Carnivore","Invertivore",13.4,NA,NA,0,0,NA,NA,NA,NA
"Certhiaxis_mustelinus","Furnariidae","Passeriformes",56.3,15,"Wetland","Carnivore","Invertivore",12.9,NA,NA,0,0,NA,NA,NA,NA
"Certhidea_fusca","Thraupidae","Passeriformes",50.5,8,"Shrubland","Carnivore","Invertivore",15.5,0,0,0,0,NA,NA,NA,NA
"Certhidea_fusca","Thraupidae","Passeriformes",50.5,8,"Shrubland","Carnivore","Invertivore",15.5,NA,NA,0,0,NA,NA,NA,NA
"Certhidea_olivacea","Thraupidae","Passeriformes",51.8,9.5,"Shrubland","Carnivore","Invertivore",15.5,0,0,0,0,NA,NA,NA,NA
"Certhidea_olivacea","Thraupidae","Passeriformes",51.8,9.5,"Shrubland","Carnivore","Invertivore",15.5,NA,NA,0,0,NA,NA,NA,NA
"Certhionyx_variegatus","Meliphagidae","Passeriformes",84.8,26.3,"Shrubland","Herbivore","Nectarivore",27.4,0,0,0,0,NA,NA,0.87024,NA
"Ceryle_rudis","Alcedinidae","Coraciiformes",136.2,84.4,"Wetland","Carnivore","Aquatic predator",34.5,1,1,1,1,"1",NA,1.64724,NA
"Cettia_brunnifrons","Scotocercidae","Passeriformes",45.4,7.3,"Shrubland","Carnivore","Invertivore",10.7,NA,NA,0,0,NA,NA,NA,NA
"Cettia_castaneocoronata","Scotocercidae","Passeriformes",48,8.9,"Forest","Carnivore","Invertivore",13.8,NA,NA,0,0,NA,NA,NA,NA
"Cettia_cetti","Scotocercidae","Passeriformes",60.6,13.2,"Shrubland","Carnivore","Invertivore",14.3,0,0,0,0,NA,NA,NA,NA
"Cettia_major","Scotocercidae","Passeriformes",62.3,9.7,"Forest","Carnivore","Invertivore",11.3,NA,NA,0,0,NA,NA,NA,NA
"Ceyx_argentatus","Alcedinidae","Coraciiformes",59.2,17.8,"Riverine","Carnivore","Aquatic predator",21.5,0,0,0,0,NA,NA,NA,NA
"Ceyx_azureus","Alcedinidae","Coraciiformes",74,34.9,"Riverine","Carnivore","Aquatic predator",24.9,0,0,0,0,NA,NA,1.01528,NA
"Ceyx_cajeli","Alcedinidae","Coraciiformes",62.4,21.3,"Forest","Carnivore","Invertivore",21.7,0,0,0,0,NA,NA,NA,NA
"Ceyx_collectoris","Alcedinidae","Coraciiformes",61.8,21.3,"Forest","Carnivore","Invertivore",19.2,0,0,0,0,NA,NA,NA,NA
"Ceyx_cyanopectus","Alcedinidae","Coraciiformes",58.3,21.5,"Riverine","Carnivore","Aquatic predator",24.7,0,0,0,0,NA,NA,NA,NA
"Ceyx_dispar","Alcedinidae","Coraciiformes",62.7,21.3,"Forest","Carnivore","Invertivore",18.8,0,0,0,0,NA,NA,NA,NA
"Ceyx_erithaca","Alcedinidae","Coraciiformes",58.2,17.8,"Forest","Carnivore","Invertivore",13.7,0,0,0,0,NA,NA,NA,NA
"Ceyx_fallax","Alcedinidae","Coraciiformes",58,18,"Woodland","Carnivore","Invertivore",22.4,0,0,0,0,NA,NA,NA,NA
"Ceyx_flumenicola","Alcedinidae","Coraciiformes",57.6,17.8,"Riverine","Carnivore","Aquatic predator",24.5,0,0,0,0,NA,NA,NA,NA
"Ceyx_gentianus","Alcedinidae","Coraciiformes",61.9,21.3,"Forest","Carnivore","Invertivore",20,0,0,0,0,NA,NA,NA,NA
"Ceyx_lepidus","Alcedinidae","Coraciiformes",59.6,21.3,"Forest","Carnivore","Invertivore",21.5,0,0,0,0,NA,NA,NA,NA
"Ceyx_margarethae","Alcedinidae","Coraciiformes",62.9,21.3,"Forest","Carnivore","Invertivore",26.1,0,0,0,0,NA,NA,NA,NA
"Ceyx_meeki","Alcedinidae","Coraciiformes",56.9,21.3,"Forest","Carnivore","Invertivore",20.2,0,0,0,0,NA,NA,NA,NA
"Ceyx_melanurus","Alcedinidae","Coraciiformes",57.4,22.8,"Forest","Carnivore","Omnivore",21.5,0,0,0,0,NA,NA,NA,NA
"Ceyx_mindanensis","Alcedinidae","Coraciiformes",57.2,22.8,"Forest","Carnivore","Omnivore",16.5,0,0,0,0,NA,NA,NA,NA
"Ceyx_mulcatus","Alcedinidae","Coraciiformes",63.6,21.3,"Forest","Carnivore","Invertivore",18.8,0,0,0,0,NA,NA,NA,NA
"Ceyx_nigrirostris","Alcedinidae","Coraciiformes",56,21.5,"Riverine","Carnivore","Aquatic predator",20.7,0,0,0,0,NA,NA,NA,NA
"Ceyx_nigromaxilla","Alcedinidae","Coraciiformes",57.3,21.3,"Forest","Carnivore","Invertivore",17.1,0,0,0,0,NA,NA,NA,NA
"Ceyx_pusillus","Alcedinidae","Coraciiformes",50.8,13.3,"Forest","Carnivore","Aquatic predator",23.6,0,0,0,0,NA,NA,NA,NA
"Ceyx_sacerdotis","Alcedinidae","Coraciiformes",58.7,21.3,"Forest","Carnivore","Invertivore",19.8,0,0,0,0,NA,NA,NA,NA
"Ceyx_sangirensis","Alcedinidae","Coraciiformes",60,18,"Woodland","Carnivore","Invertivore",22.4,0,0,0,0,NA,NA,NA,NA
"Ceyx_solitarius","Alcedinidae","Coraciiformes",52.1,21.3,"Forest","Carnivore","Invertivore",21.5,0,0,0,0,NA,NA,NA,NA
"Ceyx_wallacii","Alcedinidae","Coraciiformes",64,21.3,"Forest","Carnivore","Invertivore",23.9,0,0,0,0,NA,NA,NA,NA
"Ceyx_websteri","Alcedinidae","Coraciiformes",89,61,"Riverine","Carnivore","Aquatic predator",23.6,0,0,0,0,NA,NA,NA,NA
"Chaetornis_striata","Locustellidae","Passeriformes",83,31.5,"Grassland","Carnivore","Invertivore",19.4,0,0,0,0,NA,NA,NA,NA
"Chalcomitra_adelberti__","Nectariniidae","Passeriformes",60.7,9.8,"Forest","Omnivore","Nectarivore",18.9,NA,NA,0,0,NA,NA,NA,NA
"Chalcomitra_amethystina__","Nectariniidae","Passeriformes",65.1,13.7,"Woodland","Omnivore","Omnivore",15.6,0,0,0,0,NA,NA,NA,NA
"Chalcomitra_balfouri__","Nectariniidae","Passeriformes",59.8,11,"Shrubland","Omnivore","Omnivore",14.8,NA,NA,0,0,NA,NA,NA,NA
"Chalcomitra_fuliginosa__","Nectariniidae","Passeriformes",65.6,11.9,"Woodland","Omnivore","Nectarivore",17,NA,NA,0,0,NA,NA,NA,NA
"Chalcomitra_hunteri__","Nectariniidae","Passeriformes",66.8,11.8,"Shrubland","Omnivore","Omnivore",14.6,NA,NA,0,0,NA,NA,NA,NA
"Chalcomitra_rubescens__","Nectariniidae","Passeriformes",64.6,10.3,"Forest","Omnivore","Omnivore",17.7,NA,NA,0,0,NA,NA,NA,NA
"Chalcomitra_senegalensis__","Nectariniidae","Passeriformes",67.3,12.2,"Shrubland","Omnivore","Omnivore",17.4,NA,NA,0,0,NA,NA,NA,NA
"Chalcoparia_singalensis__","Nectariniidae","Passeriformes",51.9,8.2,"Forest","Carnivore","Invertivore",12.8,NA,NA,0,0,NA,NA,NA,NA
"Chalcopsitta_atra","Psittacidae","Psittaciformes",177,195,"Woodland","Herbivore","Nectarivore",40.1,0,0,0,0,NA,NA,NA,NA
"Chalcopsitta_cardinalis","Psittacidae","Psittaciformes",171.4,183,"Forest","Herbivore","Nectarivore",43.7,0,0,0,0,NA,NA,NA,NA
"Chalcopsitta_duivenbodei","Psittacidae","Psittaciformes",170.4,218,"Forest","Herbivore","Nectarivore",38,0,0,0,0,NA,NA,NA,NA
"Chalcopsitta_scintillata","Psittacidae","Psittaciformes",167.8,190,"Forest","Herbivore","Nectarivore",41.4,0,0,0,0,NA,NA,NA,NA
"Chamaea_fasciata","Sylviidae","Passeriformes",58,14.7,"Shrubland","Omnivore","Invertivore",11.8,NA,NA,0,0,NA,NA,0.79772,NA
"Chamaea_fasciata__","Sylviidae","Passeriformes",58,14.7,"Shrubland","Omnivore","Invertivore",11.8,NA,NA,0,0,NA,NA,NA,NA
"Chamaetylas_choloensis__","Muscicapidae","Passeriformes",96,41.3,"Forest","Carnivore","Invertivore",17.5,NA,NA,0,0,NA,NA,NA,NA
"Chamaetylas_fuelleborni__","Muscicapidae","Passeriformes",105.5,52,"Forest","Carnivore","Invertivore",19.5,NA,NA,0,0,NA,NA,NA,NA
"Chamaetylas_poliocephala__","Muscicapidae","Passeriformes",86.5,32.4,"Forest","Carnivore","Invertivore",16.5,NA,NA,0,0,NA,NA,NA,NA
"Chamaetylas_poliophrys__","Muscicapidae","Passeriformes",93,35.2,"Forest","Carnivore","Invertivore",14.2,NA,NA,0,0,NA,NA,NA,NA
"Chamaeza_campanisona","Formicariidae","Passeriformes",97.7,90.6,"Forest","Carnivore","Invertivore",14.2,NA,NA,0,0,NA,NA,1.9,NA
"Chamaeza_meruloides","Formicariidae","Passeriformes",87,69,"Forest","Carnivore","Invertivore",13.3,NA,NA,0,0,NA,NA,NA,NA
"Chamaeza_mollissima","Formicariidae","Passeriformes",89.5,72,"Forest","Carnivore","Invertivore",12.9,NA,NA,0,0,NA,NA,NA,NA
"Chamaeza_nobilis","Formicariidae","Passeriformes",106,123,"Forest","Carnivore","Invertivore",15.6,NA,NA,0,0,NA,NA,NA,NA
"Chamaeza_ruficauda","Formicariidae","Passeriformes",87.9,71.2,"Forest","Carnivore","Invertivore",14.8,NA,NA,0,0,NA,NA,NA,NA
"Chamaeza_turdina","Formicariidae","Passeriformes",89,68.3,"Forest","Carnivore","Invertivore",13.9,NA,NA,0,0,NA,NA,NA,NA
"Charitospiza_eucosma","Thraupidae","Passeriformes",57,10.5,"Shrubland","Omnivore","Omnivore",20.2,0,0,0,0,NA,NA,NA,NA
"Charitospiza_eucosma","Thraupidae","Passeriformes",57,10.5,"Shrubland","Omnivore","Omnivore",20.2,NA,NA,0,0,NA,NA,NA,NA
"Charmosyna_amabilis","Psittacidae","Psittaciformes",106.8,8.5,"Forest","Herbivore","Nectarivore",48.2,0,0,0,0,NA,NA,NA,NA
"Charmosyna_diadema","Psittacidae","Psittaciformes",93,37,NA,"Herbivore","Omnivore",40.9,0,0,0,0,NA,NA,NA,NA
"Charmosyna_josefinae","Psittacidae","Psittaciformes",131,74,"Forest","Herbivore","Nectarivore",48.8,0,0,0,0,NA,NA,NA,NA
"Charmosyna_margarethae","Psittacidae","Psittaciformes",91.4,49.4,"Forest","Herbivore","Omnivore",48.5,0,0,0,0,NA,NA,NA,NA
"Charmosyna_meeki","Psittacidae","Psittaciformes",76.5,23.8,"Forest","Herbivore","Omnivore",45.5,1,0,1,0,"0",NA,NA,NA
"Charmosyna_multistriata","Psittacidae","Psittaciformes",95.5,37,"Forest","Herbivore","Omnivore",52,0,0,0,0,NA,NA,NA,NA
"Charmosyna_palmarum","Psittacidae","Psittaciformes",90.8,37,"Forest","Herbivore","Nectarivore",47.6,0,0,0,0,NA,NA,NA,NA
"Charmosyna_papou","Psittacidae","Psittaciformes",79,82.9,"Forest","Herbivore","Omnivore",45.8,0,0,0,0,NA,NA,NA,NA
"Charmosyna_placentis","Psittacidae","Psittaciformes",88.4,33.6,"Forest","Herbivore","Omnivore",46.5,0,0,0,0,NA,NA,NA,NA
"Charmosyna_pulchella","Psittacidae","Psittaciformes",114.4,34.1,"Forest","Herbivore","Nectarivore",48,0,0,0,0,NA,NA,NA,NA
"Charmosyna_rubrigularis","Psittacidae","Psittaciformes",89.1,37,"Forest","Herbivore","Omnivore",49.3,0,0,0,0,NA,NA,NA,NA
"Charmosyna_rubronotata","Psittacidae","Psittaciformes",84.2,32.5,"Forest","Herbivore","Nectarivore",45.6,0,0,0,0,NA,NA,NA,NA
"Charmosyna_stellae","Psittacidae","Psittaciformes",137.2,82.9,"Forest","Herbivore","Omnivore",49,0,0,0,0,NA,NA,NA,NA
"Charmosyna_toxopei","Psittacidae","Psittaciformes",86.9,37,"Forest","Herbivore","Nectarivore",46.6,0,0,0,0,NA,NA,NA,NA
"Charmosyna_wilhelminae","Psittacidae","Psittaciformes",67.2,18,"Forest","Herbivore","Nectarivore",48.6,0,0,0,0,NA,NA,NA,NA
"Chasiempis_ibidis","Monarchidae","Passeriformes",68.5,13.1,"Forest","Carnivore","Invertivore",17.8,NA,NA,0,0,NA,NA,NA,NA
"Chasiempis_sandwichensis","Monarchidae","Passeriformes",73.7,13.7,"Forest","Carnivore","Invertivore",17.5,NA,NA,0,0,NA,NA,NA,NA
"Chasiempis_sclateri","Monarchidae","Passeriformes",68.8,12.9,"Forest","Carnivore","Invertivore",17.7,NA,NA,0,0,NA,NA,NA,NA
"Chatarrhaea_gularis__","Leiotrichidae","Passeriformes",88.2,45.5,"Shrubland","Carnivore","Invertivore",9.1,NA,NA,0,0,NA,NA,NA,NA
"Chatarrhaea_longirostris__","Leiotrichidae","Passeriformes",74.2,35,"Grassland","Carnivore","Invertivore",6.8,NA,NA,0,0,NA,NA,NA,NA
"Chelictinia_riocourii","Accipitridae","Accipitriformes",240.2,110,"","Carnivore","Invertivore",55.7,1,1,1,1,"1",NA,NA,NA
"Chenorhamphus_grayi","Maluridae","Passeriformes",58.1,12.5,"Forest","Carnivore","Invertivore",12,NA,NA,0,0,NA,NA,NA,NA
"Cheramoeca_leucosterna","Hirundinidae","Passeriformes",101.6,14.1,"Riverine","Carnivore","Invertivore",54.7,0,0,0,0,NA,NA,0.42476,NA
"Chionodacryon_speculiferum","Thraupidae","Passeriformes",115.8,36.8,"Grassland","Omnivore","Omnivore",26.8,0,0,0,0,NA,NA,NA,NA
"Chionodacryon_speculiferum","Thraupidae","Passeriformes",115.8,36.8,"Grassland","Omnivore","Omnivore",26.8,NA,NA,0,0,NA,NA,NA,NA
"Chiroxiphia_boliviana","Pipridae","Passeriformes",68,17.1,"Forest","Omnivore","Frugivore",16.8,NA,NA,0,0,NA,NA,NA,NA
"Chiroxiphia_caudata","Pipridae","Passeriformes",75.9,25.6,"Forest","Omnivore","Omnivore",17.6,NA,NA,0,0,NA,NA,NA,NA
"Chiroxiphia_lanceolata","Pipridae","Passeriformes",70.2,18.5,"Woodland","Herbivore","Frugivore",11.1,NA,NA,0,0,NA,NA,NA,NA
"Chiroxiphia_linearis","Pipridae","Passeriformes",68.9,17.4,"Woodland","Herbivore","Frugivore",9.6,0,1,0,1,"0",NA,NA,NA
"Chiroxiphia_pareola","Pipridae","Passeriformes",69.4,16.8,"Forest","Omnivore","Frugivore",12.2,NA,NA,0,0,NA,NA,NA,NA
"Chlamydera_cerviniventris","Ptilonorhynchidae","Passeriformes",143.7,156.4,"Shrubland","Omnivore","Omnivore",17.8,NA,NA,0,0,NA,NA,NA,NA
"Chlamydera_guttata","Ptilonorhynchidae","Passeriformes",141.6,136,"Shrubland","Herbivore","Omnivore",18.4,NA,NA,0,0,NA,NA,NA,NA
"Chlamydera_lauterbachi","Ptilonorhynchidae","Passeriformes",127.2,123.2,"Shrubland","Omnivore","Omnivore",13.4,NA,NA,0,0,NA,NA,NA,NA
"Chlamydera_maculata","Ptilonorhynchidae","Passeriformes",145.5,140,"Shrubland","Herbivore","Omnivore",17.8,NA,NA,0,0,NA,NA,NA,NA
"Chlamydera_nuchalis","Ptilonorhynchidae","Passeriformes",172.8,200.4,"Shrubland","Herbivore","Omnivore",14.1,NA,NA,0,0,NA,1857.8,NA,2.05
"Chlamydochaera_jefferyi","Turdidae","Passeriformes",110.8,65.1,"Forest","Herbivore","Frugivore",26.3,0,0,0,0,NA,NA,NA,NA
"Chleuasicus_atrosuperciliaris","Sylviidae","Passeriformes",69.5,16.8,"Forest","Omnivore","Granivore",10.2,NA,NA,0,0,NA,NA,NA,NA
"Chleuasicus_atrosuperciliaris","Sylviidae","Passeriformes",69.5,16.8,"Forest","Omnivore","Granivore",10.2,NA,NA,0,0,NA,NA,NA,NA
"Chloebia_gouldiae","Estrildidae","Passeriformes",64.2,13.8,"Woodland","Herbivore","Granivore",30.4,0,0,0,0,NA,NA,NA,NA
"Chloris_ambigua","Fringillidae","Passeriformes",78.1,15.5,"Woodland","Herbivore","Granivore",35.3,NA,NA,0,0,NA,NA,NA,NA
"Chloris_chloris","Fringillidae","Passeriformes",85.3,26,"Woodland","Herbivore","Granivore",32.5,1,1,1,1,"1",NA,NA,NA
"Chloris_monguilloti","Fringillidae","Passeriformes",75.7,15.5,"Woodland","Herbivore","Granivore",32.9,NA,NA,0,0,NA,NA,NA,NA
"Chloris_sinica","Fringillidae","Passeriformes",76.1,18.6,"Shrubland","Herbivore","Granivore",33.5,1,1,1,1,"1",NA,NA,NA
"Chloris_spinoides","Fringillidae","Passeriformes",77.1,18.6,"Forest","Herbivore","Granivore",34.5,NA,NA,0,0,NA,NA,NA,NA
"Chloroceryle_aenea","Alcedinidae","Coraciiformes",55.9,13.8,"Riverine","Carnivore","Aquatic predator",24.2,0,0,0,0,NA,NA,NA,NA
"Chloroceryle_amazona","Alcedinidae","Coraciiformes",130.5,126.4,"Riverine","Carnivore","Aquatic predator",29.9,0,0,0,0,NA,NA,NA,NA
"Chloroceryle_americana","Alcedinidae","Coraciiformes",76.8,33.7,"Riverine","Carnivore","Aquatic predator",25.6,0,0,0,0,NA,NA,0.95312,NA
"Chloroceryle_inda","Alcedinidae","Coraciiformes",97,52.1,"Riverine","Carnivore","Aquatic predator",27,0,0,0,0,NA,NA,NA,NA
"Chlorochrysa_calliparaea","Thraupidae","Passeriformes",70.9,17,"Forest","Herbivore","Frugivore",26,0,0,0,0,NA,NA,NA,NA
"Chlorochrysa_calliparaea","Thraupidae","Passeriformes",70.9,17,"Forest","Herbivore","Frugivore",26,NA,NA,0,0,NA,NA,NA,NA
"Chlorochrysa_fulgentissima","Thraupidae","Passeriformes",68,17,"Forest","Herbivore","Frugivore",26.5,0,0,0,0,NA,NA,NA,NA
"Chlorochrysa_fulgentissima","Thraupidae","Passeriformes",68,17,"Forest","Herbivore","Frugivore",26.5,NA,NA,0,0,NA,NA,NA,NA
"Chlorochrysa_nitidissima","Thraupidae","Passeriformes",66.9,18.6,"Forest","Carnivore","Invertivore",24,0,0,0,0,NA,NA,NA,NA
"Chlorochrysa_nitidissima","Thraupidae","Passeriformes",66.9,18.6,"Forest","Carnivore","Invertivore",24,0,0,0,0,NA,NA,NA,NA
"Chlorochrysa_phoenicotis","Thraupidae","Passeriformes",73.5,21.8,"Forest","Omnivore","Invertivore",24.6,0,0,0,0,NA,NA,NA,NA
"Chlorochrysa_phoenicotis","Thraupidae","Passeriformes",73.5,21.8,"Forest","Omnivore","Invertivore",24.6,NA,NA,0,0,NA,NA,NA,NA
"Chlorocichla_falkensteini","Pycnonotidae","Passeriformes",92.4,31.7,"Shrubland","Herbivore","Frugivore",13.5,NA,NA,0,0,NA,NA,NA,NA
