Species,Family,Order,Wing_length,Mass,Habitat,Trophic_level,Trophic_niche,HWI,Raw_CRB,Raw_certainty,CRB,Certainty,CRB_Final,brain_volume_mm3
Philemon_moluccensis__,Meliphagidae,Passeriformes,149.8,85.7,Forest,Herbivore,Omnivore,18.8,,,0,0,NA,
Philemon_plumigenis__,Meliphagidae,Passeriformes,149.8,85.7,Forest,Herbivore,Omnivore,18.8,,,0,0,NA,
Philemon_subcorniculatus__,Meliphagidae,Passeriformes,158.6,194,Forest,Herbivore,Omnivore,16.9,0,0,0,0,NA,
Philentoma_pyrhoptera,Vangidae,Passeriformes,81.1,16.9,Forest,Carnivore,Invertivore,9.3,0,0,0,0,NA,
Philentoma_velata,Vangidae,Passeriformes,98.4,26.1,Forest,Carnivore,Invertivore,10.9,0,0,0,0,NA,
Philetairus_socius,Ploceidae,Passeriformes,72.3,27.4,Desert,Omnivore,Omnivore,16,1,1,1,1,1,
Philohydor_lictor,Tyrannidae,Passeriformes,86.8,25.5,Wetland,Carnivore,Invertivore,17.2,,,0,0,NA,
Philydor_atricapillus,Furnariidae,Passeriformes,80.5,22.2,Forest,Carnivore,Invertivore,18.6,,,0,0,NA,
Philydor_erythrocercum,Furnariidae,Passeriformes,86.7,25.3,Forest,Carnivore,Invertivore,18.8,,,0,0,NA,
Philydor_erythropterum,Furnariidae,Passeriformes,91,30,Forest,Carnivore,Invertivore,18.6,,,0,0,NA,
Philydor_fuscipenne,Furnariidae,Passeriformes,86.7,26.5,Forest,Carnivore,Invertivore,19,,,0,0,NA,
Philydor_pyrrhodes,Furnariidae,Passeriformes,82.6,30.5,Forest,Carnivore,Invertivore,18.1,,,0,0,NA,
Philydor_rufum,Furnariidae,Passeriformes,87.4,25,Forest,Carnivore,Invertivore,19.8,,,0,0,NA,
Phlegopsis_borbae,Thamnophilidae,Passeriformes,83.5,50,Forest,Carnivore,Invertivore,11.2,,,0,0,NA,
Phlegopsis_borbae,Thamnophilidae,Passeriformes,83.5,50,Forest,Carnivore,Invertivore,11.2,,,0,0,NA,
Phlegopsis_erythroptera,Thamnophilidae,Passeriformes,92.6,54.6,Forest,Carnivore,Invertivore,11.1,,,0,0,NA,
Phlegopsis_erythroptera,Thamnophilidae,Passeriformes,92.6,54.6,Forest,Carnivore,Invertivore,11.1,,,0,0,NA,
Phlegopsis_nigromaculata,Thamnophilidae,Passeriformes,86.8,45.2,Forest,Carnivore,Invertivore,11.1,,,0,0,NA,
Phlegopsis_nigromaculata,Thamnophilidae,Passeriformes,86.8,45.2,Forest,Carnivore,Invertivore,11.1,0,0,0,0,NA,
Phleocryptes_melanops,Furnariidae,Passeriformes,57,14.6,Wetland,Carnivore,Invertivore,18.7,,,0,0,NA,
Phodilus_assimilis,Tytonidae,Strigiformes,191.2,280.2,Forest,Carnivore,Vertivore,20.4,0,0,0,0,NA,
Phodilus_badius,Tytonidae,Strigiformes,190.8,280.2,Forest,Carnivore,Vertivore,20.2,0,0,0,0,NA,
Phodilus_prigoginei,Tytonidae,Strigiformes,190,195,Forest,Carnivore,Vertivore,15.6,0,0,0,0,NA,
Phoenicircus_carnifex,Cotingidae,Passeriformes,101.1,82.9,Forest,Herbivore,Frugivore,9.1,0,0,0,0,NA,
Phoenicircus_nigricollis,Cotingidae,Passeriformes,101.2,96.3,Forest,Herbivore,Frugivore,9.7,0,0,0,0,NA,
Phoeniculus_bollei,Phoeniculidae,Bucerotiformes,129.2,54.6,Forest,Carnivore,Invertivore,21.5,,,0,0,NA,
Phoeniculus_damarensis,Phoeniculidae,Bucerotiformes,148.1,81.8,Shrubland,Carnivore,Invertivore,23.8,1,1,1,1,1,
Phoeniculus_purpureus,Phoeniculidae,Bucerotiformes,139.4,73.2,Woodland,Carnivore,Invertivore,21.3,,,0,0,NA,
Phoeniculus_somaliensis,Phoeniculidae,Bucerotiformes,145,26.5,Shrubland,Carnivore,Invertivore,24.5,,,0,0,NA,
Phoenicurus_alaschanicus__,Muscicapidae,Passeriformes,89.6,16.8,Shrubland,Carnivore,Invertivore,18.6,,,0,0,NA,
Phoenicurus_auroreus__,Muscicapidae,Passeriformes,72.5,16.2,Forest,Omnivore,Invertivore,20.5,,,0,0,NA,
Phoenicurus_bicolor__,Muscicapidae,Passeriformes,69.2,23,Riverine,Carnivore,Aquatic predator,21,0,0,0,0,NA,
Phoenicurus_coeruleocephala__,Muscicapidae,Passeriformes,78.7,14.9,Forest,Carnivore,Invertivore,20.2,,,0,0,NA,
Phoenicurus_erythrogastrus__,Muscicapidae,Passeriformes,96.6,24.5,Grassland,Carnivore,Invertivore,23.6,,,0,0,NA,
Phoenicurus_erythronotus__,Muscicapidae,Passeriformes,85.2,18.5,Woodland,Omnivore,Invertivore,21,,,0,0,NA,
Phoenicurus_frontalis__,Muscicapidae,Passeriformes,84.5,15.8,Forest,Carnivore,Invertivore,23.2,,,0,0,NA,
Phoenicurus_fuliginosus__,Muscicapidae,Passeriformes,73.6,20.3,Riverine,Carnivore,Aquatic predator,25.4,0,0,0,0,NA,
Phoenicurus_hodgsoni__,Muscicapidae,Passeriformes,82,17,Woodland,Omnivore,Invertivore,20.2,,,0,0,NA,
Phoenicurus_leucocephalus__,Muscicapidae,Passeriformes,89.6,30,Riverine,Carnivore,Aquatic predator,19.9,,,0,0,NA,
Phoenicurus_moussieri__,Muscicapidae,Passeriformes,64,14.9,Shrubland,Carnivore,Invertivore,15.6,,,0,0,NA,
Phoenicurus_ochruros__,Muscicapidae,Passeriformes,83.1,16.5,Rock,Omnivore,Invertivore,23.1,0,0,0,0,NA,
Phoenicurus_phoenicurus__,Muscicapidae,Passeriformes,77.9,14.6,Woodland,Carnivore,Invertivore,25.8,0,0,0,0,NA,
Phoenicurus_schisticeps__,Muscicapidae,Passeriformes,80.6,18.1,Forest,Omnivore,Invertivore,19,,,0,0,NA,
Pholia_sharpii,Sturnidae,Passeriformes,102.7,41,Forest,Herbivore,Frugivore,28.5,,,0,0,NA,
Pholidornis_rushiae,Scotocercidae,Passeriformes,45.6,6,Forest,Carnivore,Invertivore,17.6,,,0,0,NA,
Phonipara_canora,Thraupidae,Passeriformes,47.5,8.1,Shrubland,Herbivore,Granivore,12.6,0,0,0,0,NA,
Phonipara_canora,Thraupidae,Passeriformes,47.5,8.1,Shrubland,Herbivore,Granivore,12.6,,,0,0,NA,
Phonygammus_keraudrenii,Paradisaeidae,Passeriformes,159.1,154.7,Forest,Herbivore,Frugivore,11.4,,,0,0,NA,
Phrygilus_atriceps,Thraupidae,Passeriformes,94.4,24.3,Shrubland,Omnivore,Granivore,21.9,0,0,0,0,NA,
Phrygilus_atriceps,Thraupidae,Passeriformes,94.4,24.3,Shrubland,Omnivore,Granivore,21.9,,,0,0,NA,
Phrygilus_gayi,Thraupidae,Passeriformes,82,25.6,Shrubland,Herbivore,Granivore,21.2,1,0,1,0,0,
Phrygilus_gayi,Thraupidae,Passeriformes,82,25.6,Shrubland,Herbivore,Granivore,21.2,,,0,0,NA,
Phrygilus_patagonicus,Thraupidae,Passeriformes,73.8,22.6,Forest,Herbivore,Granivore,20.4,0,0,0,0,NA,
Phrygilus_patagonicus,Thraupidae,Passeriformes,73.8,22.6,Forest,Herbivore,Granivore,20.4,,,0,0,NA,
Phrygilus_punensis,Thraupidae,Passeriformes,96.6,37.2,Shrubland,Omnivore,Granivore,20.4,0,0,0,0,NA,
Phrygilus_punensis,Thraupidae,Passeriformes,96.6,37.2,Shrubland,Omnivore,Granivore,20.4,,,0,0,NA,
Phylidonyris_niger__,Meliphagidae,Passeriformes,76.2,18.2,Shrubland,Herbivore,Nectarivore,20.4,0,0,0,0,NA,
Phylidonyris_novaehollandiae__,Meliphagidae,Passeriformes,77.9,20.2,Shrubland,Herbivore,Nectarivore,22.4,0,0,0,0,NA,
Phylidonyris_pyrrhopterus__,Meliphagidae,Passeriformes,74.3,16.3,Forest,Herbivore,Omnivore,17.4,1,0,1,0,0,
Phyllanthus_atripennis,Leiotrichidae,Passeriformes,118.8,85.6,Forest,Carnivore,Invertivore,7.4,,,0,0,NA,
Phyllanthus_bohndorffi,Leiotrichidae,Passeriformes,118.8,85.6,Forest,Carnivore,Invertivore,7.4,,,0,0,NA,
Phyllanthus_rubiginosus,Leiotrichidae,Passeriformes,118.8,85.6,Forest,Carnivore,Invertivore,7.4,,,0,0,NA,
Phyllastrephus_albigula,Pycnonotidae,Passeriformes,64.2,14.3,Shrubland,Carnivore,Invertivore,13.7,,,0,0,NA,
Phyllastrephus_albigularis,Pycnonotidae,Passeriformes,76.1,24.5,Forest,Carnivore,Invertivore,9.8,,,0,0,NA,
Phyllastrephus_baumanni,Pycnonotidae,Passeriformes,77.4,27.5,Forest,Carnivore,Invertivore,8.9,,,0,0,NA,
Phyllastrephus_cabanisi,Pycnonotidae,Passeriformes,83,34.4,Forest,Carnivore,Invertivore,12.6,,,0,0,NA,
Phyllastrephus_cerviniventris,Pycnonotidae,Passeriformes,83,27,Shrubland,Carnivore,Invertivore,12.8,,,0,0,NA,
Phyllastrephus_debilis,Pycnonotidae,Passeriformes,64.6,14.3,Shrubland,Carnivore,Invertivore,11.2,,,0,0,NA,
Phyllastrephus_fischeri,Pycnonotidae,Passeriformes,82.2,27,Forest,Carnivore,Invertivore,13.6,,,0,0,NA,
Phyllastrephus_flavostriatus,Pycnonotidae,Passeriformes,87.3,28.3,Forest,Carnivore,Invertivore,14.1,,,0,0,NA,
Phyllastrephus_fulviventris,Pycnonotidae,Passeriformes,89,33.3,Forest,Carnivore,Invertivore,11,,,0,0,NA,
Phyllastrephus_hypochloris,Pycnonotidae,Passeriformes,77,23.1,Forest,Carnivore,Invertivore,8.8,,,0,0,NA,
Phyllastrephus_icterinus,Pycnonotidae,Passeriformes,72.8,18.9,Forest,Omnivore,Invertivore,10.7,,,0,0,NA,
Phyllastrephus_lorenzi,Pycnonotidae,Passeriformes,69,19,Forest,Carnivore,Invertivore,12.2,,,0,0,NA,
Phyllastrephus_poensis,Pycnonotidae,Passeriformes,79.8,28.9,Forest,Carnivore,Invertivore,10.3,,,0,0,NA,
Phyllastrephus_poliocephalus,Pycnonotidae,Passeriformes,99.2,53,Forest,Carnivore,Invertivore,9.9,,,0,0,NA,
Phyllastrephus_strepitans,Pycnonotidae,Passeriformes,79.6,27.1,Shrubland,Omnivore,Invertivore,9.2,,,0,0,NA,
Phyllastrephus_terrestris,Pycnonotidae,Passeriformes,86.6,31.1,Forest,Carnivore,Invertivore,10.4,,,0,0,NA,
Phyllastrephus_viridiceps,Pycnonotidae,Passeriformes,76.1,24.5,Forest,Carnivore,Invertivore,9.8,,,0,0,NA,
Phyllastrephus_xavieri,Pycnonotidae,Passeriformes,81.6,22.6,Forest,Carnivore,Invertivore,11.2,,,0,0,NA,
Phyllergates_cucullatus,Scotocercidae,Passeriformes,44.9,5.9,Shrubland,Carnivore,Invertivore,13.1,,,0,0,NA,
Phyllergates_heterolaemus,Scotocercidae,Passeriformes,45,8.3,Forest,Carnivore,Invertivore,4.4,,,0,0,NA,
Phyllomyias_burmeisteri,Tyrannidae,Passeriformes,63.9,11.1,Forest,Omnivore,Invertivore,23.3,,,0,0,NA,
Phyllomyias_cinereiceps,Tyrannidae,Passeriformes,62.9,9.5,Forest,Carnivore,Invertivore,22.4,,,0,0,NA,
Phyllomyias_fasciatus,Tyrannidae,Passeriformes,57.2,10.3,Forest,Carnivore,Invertivore,17.5,,,0,0,NA,
Phyllomyias_griseiceps,Tyrannidae,Passeriformes,51.6,7.2,Forest,Omnivore,Invertivore,18,,,0,0,NA,
Phyllomyias_griseocapilla,Tyrannidae,Passeriformes,56.5,8,Forest,Omnivore,Invertivore,14.2,,,0,0,NA,
Phyllomyias_nigrocapillus,Tyrannidae,Passeriformes,60.1,9.5,Forest,Omnivore,Invertivore,18,,,0,0,NA,
Phyllomyias_plumbeiceps,Tyrannidae,Passeriformes,59.8,10.3,Forest,Omnivore,Invertivore,20,,,0,0,NA,
Phyllomyias_reiseri,Tyrannidae,Passeriformes,57.1,7.5,Woodland,Carnivore,Invertivore,18.1,,,0,0,NA,
Phyllomyias_sclateri,Tyrannidae,Passeriformes,60.1,9.2,Forest,Carnivore,Invertivore,19.5,,,0,0,NA,
Phyllomyias_urichi,Tyrannidae,Passeriformes,56.6,9.1,Forest,Carnivore,Invertivore,18.2,,,0,0,NA,
Phyllomyias_uropygialis,Tyrannidae,Passeriformes,59.9,9,Forest,Carnivore,Invertivore,17.3,,,0,0,NA,
Phyllomyias_virescens,Tyrannidae,Passeriformes,60.3,8.2,Forest,Carnivore,Invertivore,19.6,,,0,0,NA,
Phyllomyias_weedeni,Tyrannidae,Passeriformes,53.7,8.5,Forest,Carnivore,Invertivore,15.9,,,0,0,NA,
Phyllomyias_zeledoni,Tyrannidae,Passeriformes,59.1,10.3,Forest,Omnivore,Invertivore,23.8,,,0,0,NA,
Phylloscartes_beckeri,Tyrannidae,Passeriformes,53.8,8.7,Forest,Carnivore,Invertivore,16.8,,,0,0,NA,
Phylloscartes_ceciliae,Tyrannidae,Passeriformes,52.7,7.6,Forest,Carnivore,Invertivore,16,,,0,0,NA,
Phylloscartes_difficilis,Tyrannidae,Passeriformes,52.8,6.9,Forest,Carnivore,Invertivore,11.7,,,0,0,NA,
Phylloscartes_flaviventris,Tyrannidae,Passeriformes,48,8,Forest,Carnivore,Invertivore,20.2,,,0,0,NA,
Phylloscartes_flavovirens,Tyrannidae,Passeriformes,51.5,8.8,Forest,Carnivore,Invertivore,19.2,,,0,0,NA,
Phylloscartes_gualaquizae,Tyrannidae,Passeriformes,49.8,8,Forest,Carnivore,Invertivore,13,,,0,0,NA,
Phylloscartes_kronei,Tyrannidae,Passeriformes,50.6,8.3,Shrubland,Carnivore,Invertivore,17.5,,,0,0,NA,
Phylloscartes_nigrifrons,Tyrannidae,Passeriformes,58.9,9.1,Forest,Carnivore,Invertivore,14.1,,,0,0,NA,
Phylloscartes_oustaleti,Tyrannidae,Passeriformes,56.5,10,Forest,Carnivore,Invertivore,14.7,,,0,0,NA,
Phylloscartes_parkeri,Tyrannidae,Passeriformes,52,8.1,Forest,Carnivore,Invertivore,13.8,,,0,0,NA,
Phylloscartes_paulista,Tyrannidae,Passeriformes,49.1,7.5,Forest,Carnivore,Invertivore,13.7,,,0,0,NA,
Phylloscartes_roquettei,Tyrannidae,Passeriformes,48.5,6,Woodland,Carnivore,Invertivore,11.4,,,0,0,NA,
Phylloscartes_superciliaris,Tyrannidae,Passeriformes,53.6,7.7,Forest,Carnivore,Invertivore,16,,,0,0,NA,
Phylloscartes_sylviolus,Tyrannidae,Passeriformes,48.9,8,Forest,Carnivore,Invertivore,13.9,,,0,0,NA,
Phylloscartes_ventralis,Tyrannidae,Passeriformes,53.1,8.3,Forest,Carnivore,Invertivore,14.9,,,0,0,NA,
Phylloscartes_virescens,Tyrannidae,Passeriformes,53.3,8.5,Forest,Carnivore,Invertivore,17.2,,,0,0,NA,
Phylloscopus_affinis,Phylloscopidae,Passeriformes,59,7,Shrubland,Carnivore,Invertivore,14.8,,,0,0,NA,
Phylloscopus_amoenus,Phylloscopidae,Passeriformes,58.5,10.5,Forest,Carnivore,Invertivore,17.3,,,0,0,NA,
Phylloscopus_armandii,Phylloscopidae,Passeriformes,61.2,9.4,Shrubland,Carnivore,Invertivore,19,,,0,0,NA,
Phylloscopus_bonelli,Phylloscopidae,Passeriformes,63.5,8.7,Forest,Carnivore,Invertivore,23.1,,,0,0,NA,
Phylloscopus_borealis,Phylloscopidae,Passeriformes,66.2,10.9,Forest,Carnivore,Invertivore,25.8,,,0,0,NA,
Phylloscopus_borealoides,Phylloscopidae,Passeriformes,62.2,9.8,Forest,Carnivore,Invertivore,24,,,0,0,NA,
Phylloscopus_budongoensis,Phylloscopidae,Passeriformes,51.6,8.2,Forest,Carnivore,Invertivore,11.5,,,0,0,NA,
Phylloscopus_burkii,Phylloscopidae,Passeriformes,52.2,7.3,Forest,Carnivore,Invertivore,13.5,,,0,0,NA,
Phylloscopus_calciatilis,Phylloscopidae,Passeriformes,53.8,6,NA,Carnivore,Invertivore,18,,,0,0,NA,
Phylloscopus_canariensis,Phylloscopidae,Passeriformes,51.8,7.3,Forest,Carnivore,Invertivore,14.1,,,0,0,NA,
Phylloscopus_cantator,Phylloscopidae,Passeriformes,53.8,6,Forest,Carnivore,Invertivore,18,,,0,0,NA,
Phylloscopus_castaniceps,Phylloscopidae,Passeriformes,48.8,5.3,Forest,Carnivore,Invertivore,19.3,,,0,0,NA,
Phylloscopus_cebuensis,Phylloscopidae,Passeriformes,51.5,9,Forest,Carnivore,Invertivore,15.5,,,0,0,NA,
Phylloscopus_chloronotus,Phylloscopidae,Passeriformes,50.5,4.9,Forest,Carnivore,Invertivore,17,,,0,0,NA,
Phylloscopus_claudiae,Phylloscopidae,Passeriformes,59.9,7.6,Forest,Carnivore,Invertivore,20.2,,,0,0,NA,
Phylloscopus_collybita,Phylloscopidae,Passeriformes,58.8,8.3,Forest,Carnivore,Invertivore,18.4,1,1,1,1,1,
Phylloscopus_coronatus,Phylloscopidae,Passeriformes,61.3,10.1,Woodland,Carnivore,Invertivore,22.6,,,0,0,NA,
Phylloscopus_emeiensis,Phylloscopidae,Passeriformes,56.5,10.5,Forest,Carnivore,Invertivore,17.4,,,0,0,NA,
Phylloscopus_emilsalimi,Phylloscopidae,Passeriformes,68,10,NA,Carnivore,Invertivore,12,,,0,0,NA,
Phylloscopus_examinandus,Phylloscopidae,Passeriformes,66.2,10.9,Forest,Carnivore,Invertivore,25.8,,,0,0,NA,
Phylloscopus_forresti,Phylloscopidae,Passeriformes,53.2,5.4,Forest,Carnivore,Invertivore,17.3,,,0,0,NA,
Phylloscopus_fuligiventer,Phylloscopidae,Passeriformes,54.9,8.8,Shrubland,Carnivore,Invertivore,11.9,,,0,0,NA,
Phylloscopus_fuscatus,Phylloscopidae,Passeriformes,62.3,8.7,Wetland,Carnivore,Invertivore,19.1,,,0,0,NA,
Phylloscopus_goodsoni,Phylloscopidae,Passeriformes,58.4,7.6,Forest,Carnivore,Invertivore,18.7,,,0,0,NA,
Phylloscopus_grammiceps,Phylloscopidae,Passeriformes,50.1,5,Forest,Carnivore,Invertivore,13.8,,,0,0,NA,
Phylloscopus_griseolus,Phylloscopidae,Passeriformes,63.6,7.6,Shrubland,Carnivore,Invertivore,16,,,0,0,NA,
Phylloscopus_hainanus,Phylloscopidae,Passeriformes,51.5,9.5,Forest,Carnivore,Invertivore,13.1,,,0,0,NA,
Phylloscopus_herberti,Phylloscopidae,Passeriformes,51.2,8.9,Forest,Carnivore,Invertivore,10.9,,,0,0,NA,
Phylloscopus_humei,Phylloscopidae,Passeriformes,54.6,6,Forest,Carnivore,Invertivore,24.8,,,0,0,NA,
Phylloscopus_ibericus,Phylloscopidae,Passeriformes,58.8,8.3,Forest,Carnivore,Invertivore,20.4,,,0,0,NA,
Phylloscopus_ijimae,Phylloscopidae,Passeriformes,63,8.7,Forest,Omnivore,Invertivore,24,,,0,0,NA,
Phylloscopus_inornatus,Phylloscopidae,Passeriformes,58.4,6.6,Woodland,Carnivore,Invertivore,19,,1,0,1,0,
Phylloscopus_intensior,Phylloscopidae,Passeriformes,52,6.4,Forest,Carnivore,Invertivore,16.9,,,0,0,NA,
Phylloscopus_intermedius,Phylloscopidae,Passeriformes,57.3,6.9,Forest,Carnivore,Invertivore,18.1,,,0,0,NA,
Phylloscopus_kansuensis,Phylloscopidae,Passeriformes,53.5,6.6,Forest,Carnivore,Invertivore,19.5,,,0,0,NA,
Phylloscopus_laetus,Phylloscopidae,Passeriformes,55.4,9.5,Forest,Carnivore,Invertivore,10.8,,,0,0,NA,
Phylloscopus_laurae,Phylloscopidae,Passeriformes,57.8,8.5,Forest,Carnivore,Invertivore,16,,,0,0,NA,
Phylloscopus_maculipennis,Phylloscopidae,Passeriformes,46.8,5.1,Forest,Carnivore,Invertivore,17,,,0,0,NA,
Phylloscopus_maforensis,Phylloscopidae,Passeriformes,53.1,10.8,Forest,Carnivore,Invertivore,12,,,0,0,NA,
Phylloscopus_magnirostris,Phylloscopidae,Passeriformes,67.2,11.6,Forest,Carnivore,Invertivore,20.4,,,0,0,NA,
Phylloscopus_misoriensis,Phylloscopidae,Passeriformes,53.1,10.8,Forest,Carnivore,Invertivore,12,,,0,0,NA,
Phylloscopus_montis,Phylloscopidae,Passeriformes,49.4,6.4,Forest,Carnivore,Invertivore,18.1,,,0,0,NA,
Phylloscopus_neglectus,Phylloscopidae,Passeriformes,48.6,5.3,Shrubland,Carnivore,Invertivore,15.2,,,0,0,NA,
Phylloscopus_nitidus,Phylloscopidae,Passeriformes,62.5,7.8,Forest,Carnivore,Invertivore,23.4,,,0,0,NA,
Phylloscopus_occipitalis,Phylloscopidae,Passeriformes,63.4,9,Forest,Carnivore,Invertivore,19.4,,,0,0,NA,
Phylloscopus_ogilviegranti,Phylloscopidae,Passeriformes,52,6.4,Forest,Carnivore,Invertivore,15.7,,,0,0,NA,
Phylloscopus_olivaceus,Phylloscopidae,Passeriformes,58.9,9.7,Forest,Carnivore,Invertivore,12.9,,,0,0,NA,
Phylloscopus_omeiensis,Phylloscopidae,Passeriformes,56.7,7.3,Forest,Carnivore,Invertivore,17.5,,,0,0,NA,
Phylloscopus_orientalis,Phylloscopidae,Passeriformes,66.7,8.5,Woodland,Carnivore,Invertivore,23.3,,,0,0,NA,
Phylloscopus_plumbeitarsus,Phylloscopidae,Passeriformes,58.4,8.6,Forest,Carnivore,Invertivore,20.4,,,0,0,NA,
Phylloscopus_poliocephalus,Phylloscopidae,Passeriformes,53.1,10.8,Forest,Carnivore,Invertivore,12,,,0,0,NA,
Phylloscopus_poliogenys,Phylloscopidae,Passeriformes,50,6.3,Forest,Carnivore,Invertivore,20,,,0,0,NA,
Phylloscopus_presbytes,Phylloscopidae,Passeriformes,56.5,9.5,Forest,Carnivore,Invertivore,12.1,,,0,0,NA,
Phylloscopus_proregulus,Phylloscopidae,Passeriformes,51.2,6,Forest,Carnivore,Invertivore,18.9,,,0,0,NA,
Phylloscopus_pulcher,Phylloscopidae,Passeriformes,58.8,6.8,Forest,Carnivore,Invertivore,14.2,,,0,0,NA,
Phylloscopus_reguloides,Phylloscopidae,Passeriformes,56.6,7.6,Forest,Carnivore,Invertivore,16.1,,,0,0,NA,
Phylloscopus_ricketti,Phylloscopidae,Passeriformes,55.7,6.3,Forest,Carnivore,Invertivore,19,,,0,0,NA,
Phylloscopus_rotiensis,Phylloscopidae,Passeriformes,56.5,9.5,Forest,Carnivore,Invertivore,12.1,,,0,0,NA,
Phylloscopus_ruficapilla,Phylloscopidae,Passeriformes,52.4,7.7,Forest,Carnivore,Invertivore,14.2,,,0,0,NA,
Phylloscopus_sarasinorum,Phylloscopidae,Passeriformes,56.4,10,Forest,Carnivore,Invertivore,10.2,,,0,0,NA,
Phylloscopus_schwarzi,Phylloscopidae,Passeriformes,63.2,11.4,Shrubland,Carnivore,Invertivore,18.1,,,0,0,NA,
Phylloscopus_sibilatrix,Phylloscopidae,Passeriformes,75.8,9.2,Forest,Carnivore,Invertivore,30.9,0,0,0,0,NA,
Phylloscopus_sindianus,Phylloscopidae,Passeriformes,53.4,7.5,Forest,Carnivore,Invertivore,15.9,,,0,0,NA,
Phylloscopus_soror,Phylloscopidae,Passeriformes,55.6,7.3,Forest,Carnivore,Invertivore,18.2,,,0,0,NA,
Phylloscopus_suaramerdu,Phylloscopidae,Passeriformes,56,8.5,NA,Carnivore,Invertivore,12.1,,,0,0,NA,
Phylloscopus_subaffinis,Phylloscopidae,Passeriformes,50.9,6.2,Shrubland,Carnivore,Invertivore,13.6,,,0,0,NA,
Phylloscopus_subviridis,Phylloscopidae,Passeriformes,54.1,5.5,Forest,Carnivore,Invertivore,15.9,,,0,0,NA,
Phylloscopus_sumatrensis,Phylloscopidae,Passeriformes,51,5,Forest,Carnivore,Invertivore,13.9,,,0,0,NA,
Phylloscopus_tenellipes,Phylloscopidae,Passeriformes,59.9,11.8,Forest,Carnivore,Invertivore,23,,,0,0,NA,
Phylloscopus_tephrocephalus,Phylloscopidae,Passeriformes,54.6,7.3,Forest,Carnivore,Invertivore,14.1,,,0,0,NA,
Phylloscopus_trivirgatus,Phylloscopidae,Passeriformes,56.5,9,Forest,Carnivore,Invertivore,15.5,0,1,0,1,0,
Phylloscopus_trochiloides,Phylloscopidae,Passeriformes,61.3,8.1,Forest,Carnivore,Invertivore,19.9,,,0,0,NA,
Phylloscopus_trochilus,Phylloscopidae,Passeriformes,65.9,8.7,Forest,Carnivore,Invertivore,25.9,,,0,0,NA,
Phylloscopus_tytleri,Phylloscopidae,Passeriformes,58.1,7.2,Forest,Carnivore,Invertivore,18.1,,,0,0,NA,
Phylloscopus_umbrovirens,Phylloscopidae,Passeriformes,56.2,8.6,Forest,Carnivore,Invertivore,11.3,,,0,0,NA,
Phylloscopus_valentini,Phylloscopidae,Passeriformes,54.8,7.3,Forest,Carnivore,Invertivore,16.2,,,0,0,NA,
Phylloscopus_whistleri,Phylloscopidae,Passeriformes,56.2,7.3,Forest,Carnivore,Invertivore,14.8,,,0,0,NA,
Phylloscopus_xanthodryas,Phylloscopidae,Passeriformes,66.2,10.9,Forest,Carnivore,Invertivore,25.8,,,0,0,NA,
Phylloscopus_xanthoschistos,Phylloscopidae,Passeriformes,52.9,6.9,Forest,Carnivore,Invertivore,16,,,0,0,NA,
Phylloscopus_yunnanensis,Phylloscopidae,Passeriformes,52.2,6,Shrubland,Carnivore,Invertivore,19,,,0,0,NA,
Phytotoma_raimondii,Cotingidae,Passeriformes,89.3,39.8,Woodland,Herbivore,Herbivore terrestrial,12.9,0,0,0,0,NA,
Phytotoma_rara,Cotingidae,Passeriformes,88.9,47,Shrubland,Herbivore,Herbivore terrestrial,17.1,0,0,0,0,NA,
Phytotoma_rutila,Cotingidae,Passeriformes,86.5,40.5,Shrubland,Herbivore,Herbivore terrestrial,16.9,0,0,0,0,NA,
Picoides_arcticus,Picidae,Piciformes,128.8,69.2,Forest,Carnivore,Invertivore,25.2,0,1,0,1,0,
Picoides_canicapillus,Picidae,Piciformes,83.3,25.8,Forest,Carnivore,Invertivore,28.3,,,0,0,NA,
Picoides_funebris,Picidae,Piciformes,123.7,65.5,Forest,Carnivore,Invertivore,27,,,0,0,NA,
Picoides_maculatus,Picidae,Piciformes,81.6,24.5,Forest,Carnivore,Invertivore,25,,,0,0,NA,
Picoides_moluccensis,Picidae,Piciformes,72.6,16.2,Woodland,Carnivore,Invertivore,23,,,0,0,NA,
Picoides_nanus,Picidae,Piciformes,76.4,16.2,Woodland,Carnivore,Invertivore,27.4,,,0,0,NA,
Picoides_ramsayi,Picidae,Piciformes,82.2,24.5,Forest,Carnivore,Invertivore,27.8,,,0,0,NA,
Picoides_temminckii,Picidae,Piciformes,76.5,66.7,Forest,Carnivore,Invertivore,23.4,,,0,0,NA,
Picoides_tridactylus,Picidae,Piciformes,120.9,65.5,Forest,Carnivore,Invertivore,29.4,,,0,0,NA,
Piculus_aurulentus,Picidae,Piciformes,118.6,75,Forest,Carnivore,Invertivore,20.4,,,0,0,NA,
Piculus_callopterus,Picidae,Piciformes,107.5,51,Forest,Carnivore,Invertivore,25.2,,,0,0,NA,
Piculus_chrysochloros,Picidae,Piciformes,126.2,88,Forest,Carnivore,Invertivore,18,,,0,0,NA,
Piculus_flavigula,Picidae,Piciformes,114,55,Forest,Carnivore,Invertivore,22.4,,,0,0,NA,
Piculus_leucolaemus,Picidae,Piciformes,119.5,69,Forest,Carnivore,Invertivore,26.2,,,0,0,NA,
Piculus_litae,Picidae,Piciformes,85.2,69,Forest,Carnivore,Invertivore,31.4,,,0,0,NA,
